Longitude,Latitude,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
-97.73597499,30.26951035,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116455.298,10071328.59
-97.73595037,30.26957487,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116462.518,10071352.24
-97.73592738,30.2696361,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116469.255,10071374.67
-97.73586058,30.26981173,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116488.846,10071439.02
-97.73583889,30.26986944,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116495.2,10071460.16
-97.73578076,30.27003164,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116512.168,10071519.56
-97.73557946,30.27050871,1000 RED RIVER ST,Carya illinoinensis,Pecan,20,35,Good,ROW,,3116571.648,10071694.5
-97.73552068,30.27025573,600 E 10TH ST,Melia azedarach,Chinaberry,27,27,Fair,ROW,,3116592.345,10071602.96
-97.74064923,30.26967976,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,8,Fair,ROW,,3114978.678,10071355.77
-97.74063132,30.26973874,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114983.828,10071377.35
-97.74060844,30.26978951,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114990.618,10071395.98
-97.74058822,30.26984788,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114996.505,10071417.35
-97.74056809,30.26990681,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115002.358,10071438.92
-97.74050087,30.2700808,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115022.098,10071502.68
-97.740479,30.27013769,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115028.52,10071523.52
-97.74045985,30.27019502,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3115034.075,10071544.51
-97.74043641,30.27025069,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3115041.001,10071564.92
-97.74041676,30.27031078,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3115046.694,10071586.92
-97.7403543,30.26721327,500 SAN JACINTO BLVD,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3115092.664,10070461.15
-97.74222184,30.26599609,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,3,7,Fair,ROW,,3114513.564,10070004.86
-97.74219931,30.26605478,400 BRAZOS ST,Quercus shumardii,Shumard Oak,10,25,Fair,ROW,,3114520.18,10070026.36
-97.74217646,30.26611584,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Poor,ROW,,3114526.873,10070048.73
-97.74215618,30.26617242,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114532.793,10070069.45
-97.74213196,30.2662265,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114539.98,10070089.29
-97.74211615,30.26629101,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114544.423,10070112.86
-97.74203818,30.26594781,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,7,Fair,ROW,,3114571.941,10069988.65
-97.74201727,30.26600698,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114578.039,10070010.32
-97.74199415,30.26606383,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114584.853,10070031.16
-97.74197333,30.26612115,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114590.938,10070052.15
-97.74195111,30.26617969,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114597.456,10070073.6
-97.74189081,30.26635062,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114615.039,10070136.19
-97.74186874,30.26640651,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114621.53,10070156.68
-97.74184793,30.26646061,400 BRAZOS ST,Fraxinus texensis,Texas Ash,6,17,Fair,ROW,,3114627.64,10070176.5
-97.74182568,30.26652313,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114634.132,10070199.39
-97.74180466,30.26658109,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,17,Poor,ROW,,3114640.277,10070220.62
-97.74202567,30.26645513,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114571.591,10070173.2
-97.74200358,30.26651388,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114578.065,10070194.73
-97.74198503,30.2665697,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114583.445,10070215.16
-97.74196305,30.26662845,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,8,Fair,ROW,,3114589.884,10070236.68
-97.74169158,30.26687978,500 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,8,Fair,ROW,,3114673.434,10070330.06
-97.74296956,30.26722243,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,12,25,Fair,ROW,,3114267.194,10070445.24
-97.74294945,30.26731054,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,25,Fair,ROW,,3114272.792,10070477.43
-97.74291122,30.26741369,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3114283.987,10070515.21
-97.74286339,30.26754358,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,25,Fair,ROW,,3114297.981,10070562.79
-97.74281969,30.26768511,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3114310.575,10070614.57
-97.74278103,30.26780364,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,8,23,Fair,ROW,,3114321.77,10070657.95
-97.74322978,30.26727387,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,11,2,Fair,ROW,,3114184.629,10070462.04
-97.74318144,30.267423,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114198.623,10070516.61
-97.74314732,30.26753778,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,18,Fair,ROW,,3114208.419,10070558.6
-97.74310877,30.26765246,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,18,Fair,ROW,,3114219.614,10070600.58
-97.74307043,30.26775945,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114230.81,10070639.76
-97.74304064,30.26787816,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114239.206,10070683.14
-97.73517218,30.27415279,1300 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116669.233,10073022.46
-97.7351434,30.274065,1300 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116679.059,10072990.75
-97.73615596,30.27042336,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,38,Fair,ROW,,3116390.433,10071659.22
-97.73623073,30.27044604,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Fair,ROW,,3116366.643,10071666.92
-97.73630112,30.27046672,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Fair,ROW,,3116344.253,10071673.92
-97.73639145,30.27048779,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,8,Poor,ROW,,3116315.565,10071680.91
-97.736464,30.27051043,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Fair,ROW,,3116292.475,10071688.61
-97.73663998,30.27056211,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,5,8,Fair,ROW,,3116236.499,10071706.1
-97.7367281,30.27058314,500 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,5,8,Fair,ROW,,3116208.511,10071713.1
-97.7369505,30.2706396,400 E 10TH ST,Quercus virginiana,Southern Live Oak,10,16,Fair,ROW,,3116137.841,10071731.99
-97.73701662,30.27065441,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,13,15,Good,ROW,,3116116.85,10071736.89
-97.73710216,30.27068886,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,12,Good,ROW,,3116089.562,10071748.79
-97.73717044,30.27070564,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,15,Good,ROW,,3116067.871,10071754.38
-97.73730029,30.27074099,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,15,Good,ROW,,3116026.589,10071766.28
-97.73722412,30.27035841,901 TRINITY ST,Quercus fusiformis,Escarpment Live Oak,38,35,Excellent,Private,,3116053.877,10071627.74
-97.73784455,30.27067896,901 TRINITY ST,Quercus stellata,Post Oak,33,36,Good,Private,,3115855.349,10071739.72
-97.73737074,30.27075973,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,9,Good,ROW,,3116004.198,10071772.57
-97.73746767,30.27078287,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,9,Good,ROW,,3115973.411,10071780.27
-97.73759288,30.27082581,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,9,Good,ROW,,3115933.529,10071794.97
-97.73769203,30.27084899,400 E 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,12,9,Good,ROW,,3115902.042,10071802.66
-97.73776974,30.2705993,901 TRINITY ST,Quercus stellata,Post Oak,24,32,Good,Private,,3115879.635,10071711.3
-97.73786387,30.2705677,901 TRINITY ST,Quercus stellata,Post Oak,25,33,Good,Private,,3115850.196,10071699.12
-97.74156966,30.27102376,900 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,29,Fair,ROW,,3114676.802,10071837.67
-97.74153925,30.27112227,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3114685.566,10071873.71
-97.74150301,30.27123316,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,20,Good,ROW,,3114696.061,10071914.29
-97.74146699,30.27133635,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114706.557,10071952.08
-97.74141684,30.27147004,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3114721.251,10072001.06
-97.74137586,30.27159237,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3114733.145,10072045.84
-97.74162152,30.27160889,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3114655.479,10072050.03
-97.74165749,30.27150762,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,26,Fair,ROW,,3114644.983,10072012.95
-97.74169816,30.27139683,900 CONGRESS AVE,Quercus polymorpha,Monterey Oak,4,12,Good,ROW,,3114633.088,10071972.37
-97.74173486,30.27126864,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114622.593,10071925.49
-97.74177562,30.271154,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3114610.698,10071883.51
-97.74181985,30.27099324,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114598.103,10071824.73
-97.74123619,30.27192247,1000 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114774.428,10072166.88
-97.74119305,30.27204284,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,12,26,Poor,ROW,,3114787.022,10072210.97
-97.74115017,30.27215359,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,26,Fair,ROW,,3114799.617,10072251.55
-97.74110677,30.27228357,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,11,26,Fair,ROW,,3114812.211,10072299.13
-97.74107942,30.27238323,1000 CONGRESS AVE,Fraxinus texensis,Texas Ash,4,12,Fair,ROW,,3114820,10072335.56
-97.74148355,30.27195827,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,14,25,Good,ROW,,3114696.061,10072178.08
-97.74142845,30.27211111,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,26,Fair,ROW,,3114712.154,10072234.06
-97.74140272,30.27223068,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,26,Fair,ROW,,3114719.26,10072277.72
-97.74135232,30.27233576,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,8,20,Fair,ROW,,3114734.275,10072316.3
-97.74131648,30.27246737,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,20,Fair,ROW,,3114744.473,10072364.41
-97.740976,30.27251739,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,14,25,Fair,ROW,,3114851.501,10072385.11
-97.74096651,30.2725576,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,19,25,Fair,ROW,,3114854.153,10072399.8
-97.7372802,30.27306054,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,8,24,Good,ROW,,3116013.246,10072609.79
-97.73734204,30.27306949,300 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115993.654,10072612.59
-97.7373947,30.2730898,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,5,24,Good,ROW,,3115976.862,10072619.59
-97.73746087,30.27310269,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,8,24,Good,ROW,,3115955.87,10072623.79
-97.73736639,30.26571927,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,12,16,Fair,ROW,,3116048.344,10069939.94
-97.73733183,30.26581792,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,10,16,Fair,ROW,,3116058.417,10069976.06
-97.73730385,30.26590977,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,10,16,Poor,ROW,,3116066.466,10070009.66
-97.73724268,30.26603458,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,9,16,Poor,ROW,,3116084.713,10070055.49
-97.73721184,30.26612807,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,13,16,Poor,ROW,,3116093.654,10070089.72
-97.73731018,30.26636026,500 RED RIVER ST,Ulmus crassifolia,Cedar Elm,10,17,Good,ROW,,3116060.646,10070173.41
-97.73730187,30.26638368,500 RED RIVER ST,Ulmus crassifolia,Cedar Elm,10,21,Fair,ROW,,3116063.07,10070181.99
-97.73724059,30.26664105,600 RED RIVER ST,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3116080.227,10070276.02
-97.73723364,30.26667113,600 RED RIVER ST,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3116082.164,10070287.01
-97.73996504,30.27154456,1000 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,5,Fair,ROW,,3115178.795,10072038.83
-97.73994256,30.27160158,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115185.408,10072059.73
-97.73992799,30.27164701,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115189.618,10072076.35
-97.73979771,30.27198202,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115227.895,10072199.12
-97.7397803,30.27203734,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115232.921,10072219.36
-97.73976183,30.27209437,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,5,1,Fair,ROW,,3115238.266,10072240.23
-97.73754791,30.26575701,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115990.734,10069952.32
-97.73752646,30.26583454,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115996.847,10069980.67
-97.73746829,30.26598164,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116013.958,10070034.58
-97.73686063,30.2675876,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116192.111,10070622.97
-97.7368305,30.26764778,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116201.108,10070645.08
-97.73681167,30.26771178,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116206.509,10070668.48
-97.73678867,30.26778313,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116213.163,10070694.6
-97.73676816,30.26783828,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116219.167,10070714.8
-97.73667165,30.26807647,700 RED RIVER ST,Melia azedarach,Chinaberry,8,17,Poor,ROW,,3116247.603,10070802.11
-97.73664761,30.26818879,700 RED RIVER ST,Quercus polymorpha,Monterey Oak,7,17,Poor,ROW,,3116254.238,10070843.13
-97.7366413,30.26821022,700 RED RIVER ST,Quercus polymorpha,Monterey Oak,9,17,Poor,ROW,,3116256.047,10070850.97
-97.74509336,30.27171739,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113558.873,10072063.97
-97.74502719,30.27170044,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113579.901,10072058.29
-97.74497033,30.27168557,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,8,18,Fair,ROW,,3113597.97,10072053.3
-97.74492071,30.27166994,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,11,18,Fair,ROW,,3113613.763,10072047.98
-97.74484437,30.27164653,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,12,18,Fair,ROW,,3113638.054,10072040.03
-97.74478122,30.2716264,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113658.152,10072033.18
-97.74471297,30.27160888,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,8,18,Fair,ROW,,3113679.84,10072027.31
-97.74465515,30.2715912,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,7,18,Fair,ROW,,3113698.237,10072021.31
-97.74458522,30.27157177,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,11,18,Fair,ROW,,3113720.472,10072014.75
-97.74452466,30.27155252,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,12,18,Fair,ROW,,3113739.747,10072008.2
-97.74445306,30.27153697,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113762.475,10072003.07
-97.74134566,30.26832029,600 BRAZOS ST,Ligustrum japonicum,Japanese Privet,8,8,Fair,ROW,,3114770.404,10070856.36
-97.74133047,30.26838497,600 BRAZOS ST,Ligustrum japonicum,Japanese Privet,6,10,Good,ROW,,3114774.65,10070879.99
-97.74126827,30.26849244,600 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3114793.37,10070919.52
-97.74115808,30.26878787,700 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3114825.642,10071027.74
-97.74113806,30.26884415,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114831.482,10071048.35
-97.74112249,30.26888844,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114836.02,10071064.57
-97.74105064,30.26908279,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114857.052,10071135.77
-97.74103486,30.2691235,700 BRAZOS ST,Fraxinus texensis,Texas Ash,5,15,Fair,ROW,,3114861.685,10071150.68
-97.74100935,30.26919081,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114869.166,10071175.34
-97.74098554,30.26925205,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114876.161,10071197.79
-97.74096662,30.26930742,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114881.663,10071218.06
-97.7409438,30.26936563,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114888.372,10071239.39
-97.74092122,30.26942649,700 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,3,7,Fair,ROW,,3114894.984,10071261.68
-97.74081016,30.26972427,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Dead,ROW,,3114927.51,10071370.77
-97.74079293,30.26977901,800 BRAZOS ST,Fraxinus texensis,Texas Ash,3,15,Fair,ROW,,3114932.483,10071390.8
-97.7407693,30.26983362,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Dead,ROW,,3114939.478,10071410.83
-97.74075013,30.26989827,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114944.98,10071434.48
-97.74072742,30.26995237,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114951.688,10071454.31
-97.74065838,30.27012159,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,15,Fair,ROW,,3114972.043,10071516.35
-97.74064187,30.27018961,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114976.677,10071541.2
-97.7406151,30.27024124,800 BRAZOS ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3114984.687,10071560.17
-97.74059867,30.27029533,800 BRAZOS ST,Fraxinus texensis,Texas Ash,3,15,Dead,ROW,,3114989.416,10071579.96
-97.74057687,30.27035528,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Dead,ROW,,3114995.787,10071601.92
-97.74046652,30.2706532,900 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3115028.089,10071711.05
-97.74044316,30.27070999,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3115034.979,10071731.87
-97.74042362,30.2707669,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,13,Dead,ROW,,3115040.664,10071752.71
-97.74034151,30.27098454,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,16,Fair,ROW,,3115064.733,10071832.44
-97.74032063,30.27103831,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,16,Fair,ROW,,3115070.867,10071852.14
-97.74029417,30.27109551,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,16,Fair,ROW,,3115078.73,10071873.14
-97.74027631,30.27115687,900 BRAZOS ST,Fraxinus texensis,Texas Ash,4,16,Dead,ROW,,3115083.849,10071895.58
-97.74025672,30.2712085,900 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3115089.593,10071914.5
-97.74047577,30.26749348,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,8,17,Fair,ROW,,3115051.951,10070562.14
-97.74053616,30.26751178,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,7,15,Fair,ROW,,3115032.737,10070568.35
-97.74125231,30.26769458,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,8,17,Fair,ROW,,3114805.168,10070629.54
-97.74132441,30.26771708,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,9,17,Fair,ROW,,3114782.22,10070637.19
-97.74055293,30.26733856,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,8,23,Fair,ROW,,3115028.913,10070505.24
-97.74061292,30.26736081,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,10,21,Fair,ROW,,3115009.789,10070512.89
-97.74129245,30.26755338,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,9,24,Fair,ROW,,3114793.694,10070577.91
-97.7413585,30.26757576,200 E 6TH ST,Ulmus crassifolia,Cedar Elm,7,17,Fair,ROW,,3114772.658,10070585.56
-97.74168975,30.26765083,100 E 6TH ST,Quercus virginiana,Southern Live Oak,8,18,Good,ROW,,3114667.479,10070610.42
-97.7417445,30.26766314,100 E 6TH ST,Quercus virginiana,Southern Live Oak,10,24,Good,ROW,,3114650.096,10070614.49
-97.74180689,30.26768192,100 E 6TH ST,Quercus virginiana,Southern Live Oak,13,27,Good,ROW,,3114630.247,10070620.86
